Price,Type,Rooms_group,Bathroom_group,Car_group,date_month,YearBuilt,BuildingArea,Landsize,Suburb,Distance,CouncilArea,Postcode,airbnb_entire_home_price_mean,airbnb_one_room_price_mean,airbnb_location_score_mean
883000.0,h,3,1,1,2017-06,,,534.0,Strathmore,8.2,Moonee Valley,3041.0,147.92400286089924,70.1090082335574,9.8
1650000.0,h,3,3 o más,2,2017-06,,,698.0,Strathmore,8.2,Moonee Valley,3041.0,147.92400286089924,70.1090082335574,9.8
755000.0,h,3,1,2,2017-06,,,1011.0,Sunbury,31.7,Hume,3429.0,224.9090909090909,52.07692307692308,9.736842105263158
780000.0,h,4,2,2,2017-06,1999.0,199.0,696.0,Sunshine West,10.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
518000.0,u,3,1,1,2017-06,,,322.0,Sunshine West,10.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
2000000.0,h,5 o más,3 o más,2,2017-06,1945.0,286.0,735.0,Surrey Hills,10.2,Whitehorse,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
1050000.0,h,3,2,2,2017-06,,,444.0,Surrey Hills,10.2,Boroondara,3127.0,121.31818181818181,69.71739130434783,9.333333333333334
716000.0,h,4,2,2,2017-06,,,684.0,Taylors Lakes,15.5,Brimbank,3038.0,138.05239975548216,50.83380039605871,9.285714285714286
1450000.0,h,4,2,2,2017-06,2005.0,300.0,883.0,Templestowe,15.5,Manningham,3106.0,272.0776297703171,71.15789473684211,9.066666666666666
1860000.0,h,4,3 o más,3 o más,2017-06,1995.0,315.0,682.0,Templestowe,15.5,Manningham,3106.0,272.0776297703171,71.15789473684211,9.066666666666666
1181000.0,h,3,1,2,2017-06,,,656.0,Templestowe Lower,12.4,Manningham,3107.0,450.375,66.72727272727273,9.307692307692308
1352000.0,h,4,2,3 o más,2017-06,,,725.0,Templestowe Lower,12.4,Manningham,3107.0,450.375,66.72727272727273,9.307692307692308
632500.0,h,3,1,2,2017-06,,,536.0,Thomastown,15.3,Whittlesea,3074.0,187.19509594882732,77.0,9.377999789842928
460000.0,u,3,1,1,2017-06,1980.0,,340.0,Thomastown,15.3,Whittlesea,3074.0,187.19509594882732,77.0,9.377999789842928
651000.0,h,3,1,2,2017-06,1970.0,135.0,555.0,Thomastown,15.3,Whittlesea,3074.0,187.19509594882732,77.0,9.377999789842928
831000.0,h,3,1,2,2017-06,1950.0,,651.0,Thomastown,15.3,Whittlesea,3074.0,187.19509594882732,77.0,9.377999789842928
1250000.0,h,3,1,2,2017-06,1960.0,133.0,695.0,Thornbury,7.0,Darebin,3071.0,120.52857142857142,132.13636363636363,9.420454545454545
1460000.0,h,2,1,2,2017-06,,,508.0,Thornbury,7.0,Darebin,3071.0,120.52857142857142,132.13636363636363,9.420454545454545
1000000.0,h,2,1,2,2017-06,,,443.0,Thornbury,7.0,Darebin,3071.0,120.52857142857142,132.13636363636363,9.420454545454545
1420000.0,h,3,1,2,2017-06,,,438.0,Thornbury,7.0,Darebin,3071.0,120.52857142857142,132.13636363636363,9.420454545454545
640000.0,u,3,1,1,2017-06,1970.0,,0.0,Toorak,4.1,Stonnington,3142.0,329.05128205128204,79.625,9.69620253164557
856000.0,t,2,1,2,2017-06,1996.0,,326.0,Travancore,4.3,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1235000.0,h,4,2,3 o más,2017-06,1960.0,161.0,624.0,Vermont,17.2,Whitehorse,3133.0,121.14285714285714,67.67567567567568,9.161290322580646
1425000.0,h,5 o más,3 o más,3 o más,2017-06,,,842.0,Vermont South,17.2,Whitehorse,3133.0,121.14285714285714,67.67567567567568,9.161290322580646
1650000.0,h,4,2,2,2017-06,,,1250.0,Vermont South,17.2,Whitehorse,3133.0,121.14285714285714,67.67567567567568,9.161290322580646
1400000.0,h,4,3 o más,2,2017-06,,,882.0,Vermont South,17.2,Whitehorse,3133.0,121.14285714285714,67.67567567567568,9.161290322580646
1290000.0,h,4,2,2,2017-06,2003.0,300.0,407.0,Vermont South,17.2,Whitehorse,3133.0,121.14285714285714,67.67567567567568,9.161290322580646
825000.0,h,3,1,0,2017-06,,,658.0,Viewbank,8.9,Banyule,3084.0,169.9090909090909,60.107142857142854,9.298245614035087
1000000.0,h,4,2,1,2017-06,1980.0,,722.0,Wantirna,14.7,Knox,3152.0,150.9375,63.0,9.18421052631579
1160000.0,h,3,1,3 o más,2017-06,,,733.0,Wantirna South,14.7,Knox,3152.0,150.9375,63.0,9.18421052631579
1180000.0,h,5 o más,2,2,2017-06,2001.0,305.0,453.0,Wantirna South,14.7,Knox,3152.0,150.9375,63.0,9.18421052631579
800000.0,h,4,2,3 o más,2017-06,,,777.0,Watsonia North,14.5,Banyule,3087.0,153.63043062152786,55.182246063697406,9.300383061995595
749000.0,h,2,1,1,2017-06,,,369.0,West Footscray,6.4,Maribyrnong,3012.0,148.86666666666667,60.03225806451613,9.035714285714286
1370000.0,h,3,1,0,2017-06,,,121.0,West Melbourne,3.1,Melbourne,3003.0,160.19553072625698,69.20454545454545,9.658653846153847
1272000.0,h,4,2,2,2017-06,,,733.0,Wheelers Hill,16.7,Monash,3150.0,219.64788732394365,66.49152542372882,9.466165413533835
957500.0,h,2,1,1,2017-06,1892.0,58.0,136.0,Windsor,4.6,Stonnington,3181.0,171.88853503184714,97.15753424657534,9.85
2080000.0,h,3,2,2,2017-06,1905.0,177.8,754.0,Windsor,4.6,Stonnington,3181.0,171.88853503184714,97.15753424657534,9.85
852000.0,h,3,2,2,2017-06,1990.0,139.4,629.0,Yallambie,12.7,Banyule,3085.0,153.63043062152786,55.182246063697406,9.300383061995595
505000.0,u,2,1,1,2017-05,1970.0,38.0,0.0,Abbotsford,3.0,Yarra,3067.0,171.9346405228758,70.42857142857143,9.697115384615385
1402500.0,h,3,1,1,2017-05,1960.0,101.0,270.0,Abbotsford,3.0,Yarra,3067.0,171.9346405228758,70.42857142857143,9.697115384615385
2905000.0,h,5 o más,3 o más,2,2017-05,2010.0,364.0,557.0,Aberfeldie,7.5,Moonee Valley,3040.0,165.15,85.80555555555556,9.30952380952381
650000.0,h,2,1,3 o más,2017-05,1950.0,96.0,374.0,Airport West,10.4,Moonee Valley,3042.0,109.9090909090909,68.58333333333333,9.555555555555555
856000.0,t,3,2,1,2017-05,2011.0,212.0,300.0,Airport West,10.4,Moonee Valley,3042.0,109.9090909090909,68.58333333333333,9.555555555555555
1505000.0,h,3,1,1,2017-05,1890.0,109.0,149.0,Albert Park,3.0,Port Phillip,3206.0,263.1630434782609,125.93333333333334,9.896907216494846
1900000.0,h,3,1,1,2017-05,,,186.0,Albert Park,3.0,Port Phillip,3206.0,263.1630434782609,125.93333333333334,9.896907216494846
600000.0,u,3,2,2,2017-05,2013.0,127.0,247.0,Albion,10.5,Brimbank,3020.0,135.54545454545453,48.205882352941174,8.941176470588236
1030000.0,h,2,1,1,2017-05,,,743.0,Altona,11.0,Hobsons Bay,3018.0,140.36363636363637,62.46153846153846,9.483870967741936
1005000.0,h,3,1,3 o más,2017-05,1960.0,112.0,575.0,Altona,11.0,Hobsons Bay,3018.0,140.36363636363637,62.46153846153846,9.483870967741936
410000.0,u,2,1,0,2017-05,1967.0,63.0,1097.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
590000.0,u,2,1,1,2017-05,,,903.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1850000.0,h,3,2,2,2017-05,1952.0,,348.0,Armadale,6.3,Stonnington,3143.0,273.2926829268293,74.10714285714286,9.872340425531915
1530000.0,h,3,2,1,2017-05,1915.0,162.0,257.0,Ascot Vale,4.3,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
865000.0,h,3,1,0,2017-05,1910.0,,217.0,Ascot Vale,4.3,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1370000.0,h,3,2,2,2017-05,,,566.0,Ascot Vale,4.3,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1082000.0,h,3,2,2,2017-05,2000.0,120.0,254.0,Ascot Vale,4.3,Moonee Valley,3032.0,164.69135802469137,66.3578947368421,9.426470588235293
1972500.0,h,4,1,1,2017-05,,,676.0,Ashburton,10.2,Boroondara,3147.0,145.55555555555554,54.5,9.578947368421053
1775000.0,h,3,2,2,2017-05,,,721.0,Ashburton,10.2,Boroondara,3147.0,145.55555555555554,54.5,9.578947368421053
1150000.0,h,4,2,2,2017-05,,,599.0,Aspendale,21.5,Kingston,3195.0,172.0625,82.47826086956522,9.8
835000.0,h,4,2,2,2017-05,1960.0,,573.0,Avondale Heights,9.5,Moonee Valley,3034.0,147.92400286089924,70.1090082335574,9.483090573278623
460000.0,u,2,1,1,2017-05,,,0.0,Balwyn,7.9,Boroondara,3103.0,188.35,60.351351351351354,9.485714285714286
725000.0,u,2,1,1,2017-05,1975.0,76.0,136.0,Balwyn,7.9,Boroondara,3103.0,188.35,60.351351351351354,9.485714285714286
602000.0,u,2,1,1,2017-05,1960.0,72.0,1129.0,Balwyn,7.9,Boroondara,3103.0,188.35,60.351351351351354,9.485714285714286
830000.0,u,2,2,1,2017-05,2007.0,101.76,0.0,Balwyn,7.9,Boroondara,3103.0,188.35,60.351351351351354,9.485714285714286
1300000.0,h,3,2,2,2017-05,1985.0,147.0,975.0,Balwyn North,9.7,Boroondara,3104.0,154.0,64.53846153846153,9.444444444444445
1330000.0,t,3,2,1,2017-05,2001.0,,260.0,Balwyn North,9.7,Boroondara,3104.0,154.0,64.53846153846153,9.444444444444445
2050000.0,h,4,3 o más,2,2017-05,2006.0,,526.0,Balwyn North,9.7,Boroondara,3104.0,154.0,64.53846153846153,9.444444444444445
1940000.0,h,5 o más,2,1,2017-05,1940.0,140.0,629.0,Balwyn North,9.7,Boroondara,3104.0,154.0,64.53846153846153,9.444444444444445
1590000.0,h,3,1,1,2017-05,1955.0,128.0,697.0,Balwyn North,9.7,Boroondara,3104.0,154.0,64.53846153846153,9.444444444444445
725000.0,u,2,1,1,2017-05,1970.0,,134.0,Balwyn North,9.7,Boroondara,3104.0,154.0,64.53846153846153,9.444444444444445
2367000.0,h,2,1,2,2017-05,,,773.0,Balwyn North,9.7,Boroondara,3104.0,154.0,64.53846153846153,9.444444444444445
705000.0,h,4,2,3 o más,2017-05,1975.0,141.0,765.0,Bayswater,23.2,Knox,3153.0,162.73879310344833,66.41666666666667,9.615384615384615
2200000.0,h,4,3 o más,2,2017-05,2014.0,318.0,704.0,Beaumaris,17.3,Bayside,3193.0,258.93333333333334,108.41666666666667,9.666666666666666
736500.0,h,2,1,1,2017-05,,,271.0,Bellfield,8.8,Banyule,3081.0,141.53333333333333,45.91304347826087,8.92
780000.0,h,3,1,2,2017-05,,,680.0,Bellfield,8.8,Banyule,3081.0,141.53333333333333,45.91304347826087,8.92
420000.0,u,2,1,1,2017-05,1970.0,68.0,0.0,Bentleigh,11.4,Glen Eira,3204.0,194.3548387096774,64.16326530612245,9.692307692307692
1479000.0,h,4,2,2,2017-05,1920.0,148.0,603.0,Bentleigh,11.4,Glen Eira,3204.0,194.3548387096774,64.16326530612245,9.692307692307692
1199000.0,h,3,1,2,2017-05,,,383.0,Bentleigh,11.4,Glen Eira,3204.0,194.3548387096774,64.16326530612245,9.692307692307692
1350000.0,h,4,3 o más,2,2017-05,1950.0,,557.0,Bentleigh,11.4,Glen Eira,3204.0,194.3548387096774,64.16326530612245,9.692307692307692
890000.0,h,3,2,1,2017-05,,,260.0,Bentleigh East,13.8,Glen Eira,3165.0,179.89473684210526,73.34375,9.37037037037037
1655000.0,h,4,2,3 o más,2017-05,2003.0,363.0,612.0,Bentleigh East,13.8,Glen Eira,3165.0,179.89473684210526,73.34375,9.37037037037037
1430000.0,h,3,2,2,2017-05,1950.0,197.0,614.0,Bentleigh East,13.8,Glen Eira,3165.0,179.89473684210526,73.34375,9.37037037037037
955000.0,t,3,2,2,2017-05,,,225.0,Bentleigh East,13.8,Glen Eira,3165.0,179.89473684210526,73.34375,9.37037037037037
667000.0,h,4,2,2,2017-05,1977.0,180.0,792.0,Berwick,35.2,Casey,3806.0,1312.7272727272727,76.04545454545455,9.692307692307692
740000.0,h,4,2,2,2017-05,2004.0,,796.0,Berwick,35.2,Casey,3806.0,1312.7272727272727,76.04545454545455,9.692307692307692
1080000.0,u,3,2,2,2017-05,1980.0,144.0,328.0,Black Rock,17.3,Bayside,3193.0,258.93333333333334,108.41666666666667,9.666666666666666
623500.0,u,2,1,1,2017-05,,,159.0,Black Rock,17.3,Bayside,3193.0,258.93333333333334,108.41666666666667,9.666666666666666
1258000.0,h,4,1,2,2017-05,,,769.0,Blackburn South,13.4,Whitehorse,3130.0,149.60714285714286,60.096774193548384,9.58695652173913
590000.0,h,3,1,2,2017-05,,,392.0,Briar Hill,16.1,Banyule,3088.0,72.33333333333333,63.6,9.666666666666666
1600000.0,t,3,2,3 o más,2017-05,,,0.0,Brighton,10.5,Bayside,3186.0,326.8045977011494,130.72972972972974,9.831325301204819
1211000.0,h,3,2,1,2017-05,,,343.0,Brighton,10.5,Bayside,3186.0,326.8045977011494,130.72972972972974,9.831325301204819
3225000.0,h,4,3 o más,3 o más,2017-05,,,803.0,Brighton,10.5,Bayside,3186.0,326.8045977011494,130.72972972972974,9.831325301204819
2385000.0,h,4,3 o más,2,2017-05,,,373.0,Brighton,10.5,Bayside,3186.0,326.8045977011494,130.72972972972974,9.831325301204819
1370000.0,u,3,1,2,2017-05,,,0.0,Brighton,10.5,Bayside,3186.0,326.8045977011494,130.72972972972974,9.831325301204819
1750800.0,h,3,3 o más,2,2017-05,2012.0,201.0,424.0,Brighton East,10.3,Bayside,3187.0,306.0689655172414,58.291666666666664,9.088235294117647
2300000.0,h,4,3 o más,2,2017-05,,,592.0,Brighton East,10.3,Bayside,3187.0,306.0689655172414,58.291666666666664,9.088235294117647
1605000.0,h,4,1,2,2017-05,1948.0,163.0,606.0,Brighton East,10.3,Bayside,3187.0,306.0689655172414,58.291666666666664,9.088235294117647
1035000.0,h,2,1,1,2017-05,1985.0,65.0,542.0,Brighton East,10.3,Bayside,3187.0,306.0689655172414,58.291666666666664,9.088235294117647
505000.0,h,3,1,1,2017-05,2000.0,109.0,546.0,Broadmeadows,14.0,Hume,3047.0,184.73747186147224,55.111111111111114,9.176470588235293
663000.0,t,3,2,2,2017-05,2010.0,129.0,244.0,Brooklyn,6.4,Hobsons Bay,3012.0,148.86666666666667,60.03225806451613,9.035714285714286
860000.0,h,2,1,1,2017-05,1890.0,106.0,245.0,Brunswick,5.2,Moreland,3056.0,133.83018867924528,59.1965811965812,9.640718562874252
1505000.0,h,3,1,1,2017-05,,,349.0,Brunswick,5.2,Moreland,3056.0,133.83018867924528,59.1965811965812,9.640718562874252
1700000.0,h,3,2,0,2017-05,,,200.0,Brunswick,5.2,Moreland,3056.0,133.83018867924528,59.1965811965812,9.640718562874252
1280000.0,h,3,1,1,2017-05,,,439.0,Brunswick,5.2,Moreland,3056.0,133.83018867924528,59.1965811965812,9.640718562874252
755000.0,u,2,1,0,2017-05,,,0.0,Brunswick,5.2,Moreland,3056.0,133.83018867924528,59.1965811965812,9.640718562874252
2545000.0,h,5 o más,3 o más,3 o más,2017-05,1995.0,320.0,957.0,Brunswick,5.2,Moreland,3056.0,133.83018867924528,59.1965811965812,9.640718562874252
1405000.0,h,3,2,2,2017-05,1920.0,167.0,401.0,Brunswick,5.2,Moreland,3056.0,133.83018867924528,59.1965811965812,9.640718562874252
460000.0,u,2,1,1,2017-05,1970.0,52.0,69.0,Brunswick,5.2,Moreland,3056.0,133.83018867924528,59.1965811965812,9.640718562874252
1210000.0,h,4,2,2,2017-05,1920.0,140.0,425.0,Brunswick East,4.0,Moreland,3057.0,209.81553398058253,84.86585365853658,9.64179104477612
1265000.0,h,3,1,0,2017-05,,,161.0,Brunswick East,4.0,Moreland,3057.0,209.81553398058253,84.86585365853658,9.64179104477612
1300000.0,h,3,1,3 o más,2017-05,,,484.0,Brunswick West,5.2,Moreland,3055.0,127.17073170731707,52.76086956521739,9.4
460000.0,u,2,1,1,2017-05,1970.0,60.0,54.0,Brunswick West,5.2,Moreland,3055.0,127.17073170731707,52.76086956521739,9.4
263100.0,u,1,1,1,2017-05,1975.0,,41.0,Brunswick West,5.2,Moreland,3055.0,127.17073170731707,52.76086956521739,9.4
1075000.0,h,5 o más,1,1,2017-05,1940.0,202.0,441.0,Brunswick West,5.2,Moreland,3055.0,127.17073170731707,52.76086956521739,9.4
950000.0,t,4,2,2,2017-05,2011.0,,189.0,Bulleen,10.8,Manningham,3105.0,272.0776297703171,113.28571428571429,8.631578947368421
1310000.0,h,1,1,1,2017-05,1999.0,,604.0,Bulleen,10.8,Manningham,3105.0,272.0776297703171,113.28571428571429,8.631578947368421
714000.0,h,3,1,2,2017-05,,,412.0,Bundoora,12.1,Banyule,3083.0,160.85714285714286,59.72727272727273,9.282608695652174
880000.0,h,4,2,2,2017-05,2004.0,261.0,520.0,Bundoora,12.1,Whittlesea,3083.0,160.85714285714286,59.72727272727273,9.282608695652174
1405000.0,h,3,2,2,2017-05,,634.0,639.0,Bundoora,12.1,Whittlesea,3083.0,160.85714285714286,59.72727272727273,9.282608695652174
1837500.0,h,3,2,1,2017-05,2014.0,164.0,93.0,Burnley,2.4,Yarra,3121.0,193.11160714285714,85.48333333333333,9.866666666666667
593000.0,h,3,2,2,2017-05,2007.0,195.0,480.0,Burnside Heights,14.8,Melton,3023.0,181.7,56.96,8.681818181818182
1732000.0,h,3,1,0,2017-05,,,646.0,Burwood,10.4,Whitehorse,3125.0,165.75,60.55555555555556,9.102564102564102
1253500.0,h,3,1,1,2017-05,,,583.0,Burwood,10.4,Whitehorse,3125.0,165.75,60.55555555555556,9.102564102564102
1642000.0,h,5 o más,3 o más,2,2017-05,1950.0,146.0,765.0,Burwood,10.4,Whitehorse,3125.0,165.75,60.55555555555556,9.102564102564102
700000.0,t,2,1,1,2017-05,,,148.0,Burwood,10.4,Whitehorse,3125.0,165.75,60.55555555555556,9.102564102564102
780000.0,t,3,2,2,2017-05,1999.0,138.0,306.0,Burwood East,14.7,Whitehorse,3151.0,167.27272727272728,55.111111111111114,9.714285714285714
720000.0,h,4,2,2,2017-05,,,595.0,Cairnlea,14.8,Brimbank,3023.0,181.7,56.96,8.681818181818182
1622000.0,h,3,2,2,2017-05,,,446.0,Camberwell,7.7,Boroondara,3124.0,220.34146341463415,67.2127659574468,9.844827586206897
1290000.0,h,3,2,2,2017-05,1997.0,195.0964,321.0,Camberwell,7.7,Boroondara,3124.0,220.34146341463415,67.2127659574468,9.844827586206897
1930000.0,h,3,2,1,2017-05,1910.0,119.0,359.0,Canterbury,8.4,Boroondara,3126.0,167.06666666666666,112.625,9.285714285714286
2408000.0,h,4,2,2,2017-05,1945.0,221.0,654.0,Canterbury,8.4,Boroondara,3126.0,167.06666666666666,112.625,9.285714285714286
1100000.0,u,2,2,2,2017-05,2008.0,,0.0,Carlton,1.6,Melbourne,3053.0,148.99649122807017,69.8300395256917,9.824289405684755
1628000.0,h,3,1,0,2017-05,,,216.0,Carlton North,3.5,Yarra,3054.0,174.21052631578948,56.66129032258065,9.841584158415841
1042000.0,u,3,2,2,2017-05,2008.0,122.0,0.0,Carnegie,10.1,Glen Eira,3163.0,139.1,57.66279069767442,9.542857142857143
1450000.0,h,3,2,2,2017-05,1940.0,167.0,621.0,Carnegie,10.1,Glen Eira,3163.0,139.1,57.66279069767442,9.542857142857143
525000.0,h,4,2,2,2017-05,2010.0,172.0,550.0,Carrum Downs,34.9,Frankston,3201.0,204.12726307616043,67.01788918957416,9.619553586714604
570000.0,u,2,1,1,2017-05,,65.0,601.0,Caulfield,8.7,Glen Eira,3162.0,175.2093023255814,79.07894736842105,9.459016393442623
300000.0,u,2,1,1,2017-05,1960.0,,1961.0,Caulfield East,8.4,Glen Eira,3145.0,175.21052631578948,59.32203389830509,9.386666666666667
1417500.0,h,2,1,2,2017-05,1900.0,103.0,307.0,Caulfield North,7.8,Glen Eira,3161.0,169.0,56.28888888888889,9.52112676056338
1550000.0,h,4,1,2,2017-05,,,584.0,Caulfield South,8.7,Glen Eira,3162.0,175.2093023255814,79.07894736842105,9.459016393442623
510000.0,h,2,1,2,2017-05,1970.0,66.0,897.0,Chadstone,11.7,Monash,3148.0,123.8,51.8125,9.428571428571429
1010000.0,h,3,1,2,2017-05,,,532.0,Cheltenham,17.9,Kingston,3192.0,148.75,64.54166666666667,9.342105263157896
601000.0,u,2,1,1,2017-05,1972.0,94.0,1078.0,Cheltenham,17.9,Kingston,3192.0,148.75,64.54166666666667,9.342105263157896
1145000.0,h,3,1,2,2017-05,1950.0,112.0,584.0,Cheltenham,17.9,Kingston,3192.0,148.75,64.54166666666667,9.342105263157896
755000.0,h,3,1,2,2017-05,,,350.0,Cheltenham,17.9,Kingston,3192.0,148.75,64.54166666666667,9.342105263157896
911982.0,h,4,2,3 o más,2017-05,1996.0,222.0,734.0,Chirnside Park,27.1,Yarra Ranges,3116.0,575.3333333333334,77.8,9.4
1040000.0,h,4,2,2,2017-05,1970.0,130.0,735.0,Clayton,16.7,Monash,3168.0,170.375,60.0,9.272727272727273
700000.0,u,3,2,2,2017-05,2006.0,,363.0,Clayton South,17.5,Kingston,3169.0,139.375,61.095238095238095,9.357142857142858
1460000.0,h,3,1,0,2017-05,1900.0,85.0,192.0,Clifton Hill,3.6,Yarra,3068.0,161.5904255319149,70.275,9.768595041322314
556000.0,u,2,1,0,2017-05,1968.0,,0.0,Clifton Hill,3.6,Yarra,3068.0,161.5904255319149,70.275,9.768595041322314
1615000.0,h,5 o más,2,3 o más,2017-05,,,630.0,Coburg,6.7,Moreland,3058.0,150.8709677419355,61.394366197183096,9.395833333333334
1090000.0,h,3,2,1,2017-05,,,512.0,Coburg,6.7,Moreland,3058.0,150.8709677419355,61.394366197183096,9.395833333333334
865000.0,h,3,2,2,2017-05,1960.0,110.0,677.0,Coburg North,6.7,Moreland,3058.0,150.8709677419355,61.394366197183096,9.395833333333334
525000.0,t,2,2,1,2017-05,,102.0,143.0,Coburg North,6.7,Moreland,3058.0,150.8709677419355,61.394366197183096,9.395833333333334
1135000.0,h,2,1,0,2017-05,1880.0,80.0,144.0,Collingwood,2.0,Yarra,3066.0,165.68055555555554,93.48148148148148,9.908713692946058
900000.0,h,2,1,0,2017-05,1890.0,78.0,139.0,Collingwood,2.0,Yarra,3066.0,165.68055555555554,93.48148148148148,9.908713692946058
340000.0,t,2,1,1,2017-05,,,197.0,Craigieburn,20.6,Hume,3064.0,150.54545454545453,43.32258064516129,9.28125
499000.0,h,3,2,0,2017-05,1990.0,158.0,598.0,Craigieburn,20.6,Hume,3064.0,150.54545454545453,43.32258064516129,9.28125
506000.0,h,5 o más,2,2,2017-05,1997.0,202.0,655.0,Craigieburn,20.6,Hume,3064.0,150.54545454545453,43.32258064516129,9.28125
430000.0,h,3,2,1,2017-05,2010.0,127.0,280.0,Craigieburn,20.6,Hume,3064.0,150.54545454545453,43.32258064516129,9.28125
420000.0,t,3,2,2,2017-05,2010.0,175.0,219.0,Craigieburn,20.6,Hume,3064.0,150.54545454545453,43.32258064516129,9.28125
570000.0,u,2,2,1,2017-05,2007.0,75.0,0.0,Cremorne,2.4,Yarra,3121.0,193.11160714285714,85.48333333333333,9.866666666666667
1253000.0,h,2,1,2,2017-05,1900.0,,155.0,Cremorne,2.4,Yarra,3121.0,193.11160714285714,85.48333333333333,9.866666666666667
720000.0,h,4,2,3 o más,2017-05,,,879.0,Croydon,23.0,Maroondah,3136.0,118.91666666666667,55.57142857142857,9.590909090909092
637000.0,h,3,1,2,2017-05,1960.0,156.0,455.0,Croydon,23.0,Maroondah,3136.0,118.91666666666667,55.57142857142857,9.590909090909092
905000.0,h,4,2,2,2017-05,1985.0,178.0,731.0,Croydon Hills,23.0,Maroondah,3136.0,118.91666666666667,55.57142857142857,9.590909090909092
835000.0,h,4,1,2,2017-05,1950.0,153.0,1717.0,Croydon North,23.0,Maroondah,3136.0,118.91666666666667,55.57142857142857,9.590909090909092
800000.0,h,3,1,2,2017-05,,,865.0,Croydon South,23.0,Maroondah,3136.0,118.91666666666667,55.57142857142857,9.590909090909092
560000.0,h,3,1,1,2017-05,,,810.0,Dandenong,24.7,Greater Dandenong,3175.0,341.05263157894734,57.130434782608695,8.933333333333334
665000.0,h,3,1,2,2017-05,,,540.0,Dandenong,24.7,Greater Dandenong,3175.0,341.05263157894734,57.130434782608695,8.933333333333334
447000.0,h,4,2,2,2017-05,,,704.0,Deer Park,14.8,Brimbank,3023.0,181.7,56.96,8.681818181818182
570000.0,h,3,1,3 o más,2017-05,,,531.0,Deer Park,14.8,Brimbank,3023.0,181.7,56.96,8.681818181818182
610000.0,h,4,2,2,2017-05,2010.0,210.0,528.0,Derrimut,14.7,Brimbank,3030.0,204.2469135802469,75.24858757062147,9.297752808988765
435000.0,h,3,1,2,2017-05,,,608.0,Diggers Rest,27.7,Melton,3427.0,289.8,69.87037621202325,9.5
1255000.0,h,4,2,3 o más,2017-05,2004.0,277.0,624.0,Dingley Village,22.2,Kingston,3172.0,174.49906987763856,68.0,9.333333333333334
1616000.0,h,4,2,2,2017-05,,,668.0,Doncaster,12.4,Manningham,3108.0,158.52272727272728,79.52830188679245,9.552380952380952
1060000.0,h,3,1,1,2017-05,,,633.0,Doncaster,12.4,Manningham,3108.0,158.52272727272728,79.52830188679245,9.552380952380952
1250000.0,h,4,2,3 o más,2017-05,,,733.0,Doncaster,12.4,Manningham,3108.0,158.52272727272728,79.52830188679245,9.552380952380952
871000.0,u,3,2,2,2017-05,2010.0,142.0,195.0,Doncaster East,14.3,Manningham,3109.0,185.72222222222223,81.65714285714286,9.34375
1451000.0,h,3,2,2,2017-05,1960.0,130.52,695.0,Doncaster East,14.3,Manningham,3109.0,185.72222222222223,81.65714285714286,9.34375
1385000.0,h,3,2,3 o más,2017-05,1966.0,149.0,654.0,Doncaster East,14.3,Manningham,3109.0,185.72222222222223,81.65714285714286,9.34375
1360000.0,h,3,2,2,2017-05,2007.0,200.0,402.0,Doncaster East,14.3,Manningham,3109.0,185.72222222222223,81.65714285714286,9.34375
1850000.0,h,5 o más,3 o más,3 o más,2017-05,2011.0,547.0,840.0,Edithvale,27.0,Kingston,3196.0,173.44827586206895,69.7,9.628571428571428
612500.0,u,2,1,2,2017-05,1975.0,88.0,421.0,Edithvale,27.0,Kingston,3196.0,173.44827586206895,69.7,9.628571428571428
1060000.0,h,3,2,1,2017-05,,,306.0,Elsternwick,7.2,Glen Eira,3185.0,192.77777777777777,72.29411764705883,9.698630136986301
1970000.0,t,4,2,2,2017-05,,,470.0,Elsternwick,7.2,Glen Eira,3185.0,192.77777777777777,72.29411764705883,9.698630136986301
855000.0,h,5 o más,3 o más,3 o más,2017-05,1980.0,214.0,804.0,Eltham,18.0,Nillumbik,3095.0,120.72222222222223,97.72727272727273,9.75
855000.0,h,3,1,1,2017-05,1985.0,104.0,654.0,Eltham,18.0,Nillumbik,3095.0,120.72222222222223,97.72727272727273,9.75
895000.0,h,4,3 o más,2,2017-05,1995.0,233.0,792.0,Eltham North,18.0,Nillumbik,3095.0,120.72222222222223,97.72727272727273,9.75
925000.0,h,4,2,2,2017-05,,,796.0,Eltham North,18.0,Banyule,3095.0,120.72222222222223,97.72727272727273,9.75
902000.0,u,2,1,0,2017-05,1940.0,86.0,702.0,Elwood,7.2,Port Phillip,3184.0,177.83471074380165,68.39784946236558,9.852173913043478
1410000.0,h,2,1,1,2017-05,1930.0,117.0,249.0,Elwood,7.2,Port Phillip,3184.0,177.83471074380165,68.39784946236558,9.852173913043478
